MDS_Building_ID,Building_Name,Building_TYPE_NM,Building_State_Code,County - State,Parent_Building_ID,Parent_Building_Name,Building_Enrollment,ORGN_ID,ORGN_NM,Learners # Reading,Learners # Registered,Learners # RWF,DateAddedToAcct,IsOrgnActive,ACCT_ID,EXPIRE_DT,Acct_nm,MBR_STS_TYPE_NM,GRANT_IND,ACCT_ENTL_TYPE_NM,Seats_Purchased,TEST_ACCT_IND,Is Cust,LOWGRADE,HIGHGRADE,PK,K-2 Grade,3-5 Grade,6-8 Grade,9-12 Grade,ZIPMETRO,Sch EASI 1-8,Dis EASI 1-8,PRI Rank,County Rating 1-8,ESP,Reading 3 Ptile,Reading 4 Ptile,Reading 5 Ptile,Reading 6 Ptile,Reading 7 Ptile,Reading 8 Ptile,Health,Dist Health,Marketing Eng Score,Score,Ptile Rank
95966,Del Valle Continuation High School,Public Schools,CA,"ALAMEDA, CA",105511,Livermore Valley Joint Unif School District,121,57739,PHOENIX CONTINUATION HIGH SCH,,,,11/20/17 15:35,TRUE,319583,6/30/20 0:00,LIVERMORE VALLEY JOINT UNIF SD,Enrolled,FALSE,Site License,,FALSE,1,9,12,0,0,0,0,1,S,4,5,1,8,5,,,,,,,,,8,0,0
95966,Del Valle Continuation High School,Public Schools,CA,"ALAMEDA, CA",105511,Livermore Valley Joint Unif School District,121,23398,DEL VALLE CONTINUATION HS,11,1,0,11/20/17 15:35,TRUE,319583,6/30/20 0:00,LIVERMORE VALLEY JOINT UNIF SD,Enrolled,FALSE,Site License,,FALSE,1,9,12,0,0,0,0,1,S,4,5,1,8,5,,,,,,,,,8,4.2,4
96224,Granada High School,Public Schools,CA,"ALAMEDA, CA",105511,Livermore Valley Joint Unif School District,2164,19251,GRANADA HIGH SCHOOL,116,27,2,11/20/17 15:35,TRUE,319583,6/30/20 0:00,LIVERMORE VALLEY JOINT UNIF SD,Enrolled,FALSE,Site License,,FALSE,1,9,12,0,0,0,0,1,S,7,5,1,8,5,,,,,,,,,8,12.1,7
96225,Livermore High School,Public Schools,CA,"ALAMEDA, CA",105511,Livermore Valley Joint Unif School District,1810,19135,LIVERMORE HIGH SCHOOL,163,26,2,11/20/17 15:35,TRUE,319583,6/30/20 0:00,LIVERMORE VALLEY JOINT UNIF SD,Enrolled,FALSE,Site License,,FALSE,1,9,12,0,0,0,0,1,S,6,5,1,8,5,,,,,,,,,8,12.25,7
96666,Royal Sunset High School,Public Schools,CA,"ALAMEDA, CA",91330,San Lorenzo Unified School District,135,97712,ROYAL SUNSET HIGH SCHOOL,,,,4/20/18 16:52,TRUE,326791,6/30/20 0:00,SAN LORENZO UNIFIED SCHOOL DISTRICT,Enrolled,FALSE,Site License,,FALSE,1,9,12,0,0,0,0,1,S,3,4,1,8,5,,,,,,,,,6,0,0
102722,Mission Valley Rop Center,County Operated Schools,CA,"ALAMEDA, CA",106578,Alameda County Office Of Education,800,120095,MISSION VALLEY ROP CENTER,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,9,12,0,0,0,0,1,S,7,5,,8,,,,,,,,,,,,
105985,Wilmont Sweeney Ed Center,County Operated Schools,CA,"ALAMEDA, CA",106578,Alameda County Office Of Education,42,19288,WILMONT SWEENEY ED CENTER,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,9,12,0,0,0,0,1,,6,5,,8,,,,,,,,,,,,
108335,Alameda Science And Tech Institute,Public Schools,CA,"ALAMEDA, CA",20362,Alameda Unified School District,183,125140,ALAMEDA SCI & TECH INSTITUTE,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,9,12,0,0,0,0,1,S,4,4,5,8,4,,,,,,,,,6,,
109108,Metwest High School,Public Schools,CA,"ALAMEDA, CA",29915,Oakland Usd High School Area,171,125216,METWEST HIGH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,9,12,0,0,0,0,1,U,2,4,,8,,,,,,,,,,,,
113597,James Logan High School,Public Schools,CA,"ALAMEDA, CA",104682,New Haven Unified School District,3750,23406,JAMES LOGAN HIGH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,9,12,0,0,0,0,1,S,3,3,,8,,,,,,,,,,,,
114334,Fremont High School,Public Schools,CA,"ALAMEDA, CA",29915,Oakland Usd High School Area,764,,,,,,,,,,,,,,,,0,9,12,0,0,0,0,1,U,2,4,,8,,,,,,,,,,,,
114337,Oakland High School,Public Schools,CA,"ALAMEDA, CA",29915,Oakland Usd High School Area,1562,66902,OAKLAND HIGH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,9,12,0,0,0,0,1,U,5,4,,8,,,,,,,,,,,,
114354,Castlemont High School,Public Schools,CA,"ALAMEDA, CA",29915,Oakland Usd High School Area,759,,,,,,,,,,,,,,,,0,9,12,0,0,0,0,1,U,5,4,,8,,,,,,,,,,,,
114355,Skyline Senior High School,Public Schools,CA,"ALAMEDA, CA",29915,Oakland Usd High School Area,1843,19277,SKYLINE SENIOR HIGH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,9,12,0,0,0,0,1,U,5,4,,8,,,,,,,,,,,,
114455,Oakland Technical High School,Public Schools,CA,"ALAMEDA, CA",29915,Oakland Usd High School Area,2031,23409,OAKLAND TECHNICAL HIGH SCHOOL,,,,5/7/18 13:25,TRUE,100860,3/1/14 0:00,OAKLAND UNIFIED SCHOOL DISTRICT,Enrolled,FALSE,Site License,,TRUE,0,9,12,0,0,0,0,1,S,6,4,,8,,,,,,,,,,,,
114635,Oakland Tech Fashion Arts Acad,Public Schools,CA,"ALAMEDA, CA",29915,Oakland Usd High School Area,180,,,,,,,,,,,,,,,,0,9,12,0,0,0,0,1,U,5,4,,8,,,,,,,,,,,,
114639,Piedmont High School,Public Schools,CA,"ALAMEDA, CA",83396,Piedmont Unified School District,811,66908,PIEDMONT HIGH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,9,12,0,0,0,0,1,S,8,8,,8,,,,,,,,,,,,
114922,Lincoln Alternative Ed Center,Public Schools,CA,"ALAMEDA, CA",83397,San Leandro Unified School District,144,,,,,,,,,,,,,,,,0,9,12,0,0,0,0,1,U,3,4,5,8,4,,,,,,,,,4,,
28134,Redwood High School,Public Schools,CA,"ALAMEDA, CA",70818,Castro Valley Unified School District,117,,,,,,,,,,,,,,,,0,10,12,0,0,0,0,1,S,7,6,,8,,,,,,,,,,,,
53459,Berkeley Technology Academy,Public Schools,CA,"ALAMEDA, CA",19616,Berkeley Unified School District,80,72407,BERKELEY TECHNOLOGY ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,10,12,0,0,0,0,1,U,4,4,,8,,,,,,,,,,,,
53832,Valley High School,Public Schools,CA,"ALAMEDA, CA",104232,Dublin Unified School District,72,51032,VALLEY HIGH SCHOOL,,,,5/29/18 15:48,TRUE,328532,6/30/20 0:00,DUBLIN UNIFIED SCHOOL DISTRICT,Enrolled,FALSE,Intro Package,10,FALSE,1,10,12,0,0,0,0,1,S,7,7,5,8,4,,,,,,,,,7,0,0
69821,Macgregor High School,Public Schools,CA,"ALAMEDA, CA",19615,Albany Unified School District,30,,,,,,,,,,,,,,,,0,10,12,0,0,0,0,1,S,3,6,,8,,,,,,,,,,,,
78650,Conley-Caraballo High School,Public Schools,CA,"ALAMEDA, CA",104682,New Haven Unified School District,149,100331,CONLEY-CARABALLO HIGH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,10,12,0,0,0,0,1,U,2,3,,8,,,,,,,,,,,,
95708,Bridgepoint High School,Public Schools,CA,"ALAMEDA, CA",104681,Newark Unified School District,72,23401,BRIDGEPOINT HIGH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,10,12,0,0,0,0,1,S,2,4,,8,,,,,,,,,,,,
25300,Eden Area Reg Occupational Center,County Operated Schools,CA,"ALAMEDA, CA",,,800,129971,EDEN AREA REG OCCUPATIONAL CTR,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,11,12,0,0,0,0,1,U,7,,,8,,,,,,,,,,,,
60102,Ralph J Bunche High School,Public Schools,CA,"ALAMEDA, CA",29915,Oakland Usd High School Area,75,,,,,,,,,,,,,,,,0,11,12,0,0,0,0,1,U,6,4,,8,,,,,,,,,,,,
82518,Rudsdale Continuation High School,Public Schools,CA,"ALAMEDA, CA",29915,Oakland Usd High School Area,148,,,,,,,,,,,,,,,,0,11,12,0,0,0,0,1,U,6,4,,8,,,,,,,,,,,,
114919,Dewey Academy,Public Schools,CA,"ALAMEDA, CA",29915,Oakland Usd High School Area,228,19269,DEWEY ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,11,12,0,0,0,0,1,U,3,4,,8,,,,,,,,,,,,
22865,Next Step Learning Center,Private Schools,CA,"ALAMEDA, CA",,,85,154925,NEXT STEP LEARNING CENTER,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,12,12,0,0,0,0,1,U,4,,,8,,,,,,,,,,,,
72795,Civicorp Academy,Public Schools,CA,"ALAMEDA, CA",83611,Oakland Unified School District,76,,,,,,,,,,,,,,,,0,12,12,0,0,0,0,1,U,5,4,,8,,,,,,,,,,,,
75873,International Bible Bapt Acad,Private Schools,CA,"ALAMEDA, CA",,,26,142826,INTERNATIONAL BIBLE BAPT ACAD,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,10,0,1,1,1,1,,4,,,8,,,,,,,,,,,,
9078,Oakland Charter High School,Public Schools,CA,"ALAMEDA, CA",83611,Oakland Unified School District,181,,,,,,,,,,,,,,,,0,9,10,0,0,0,0,1,U,2,4,,8,,,,,,,,,,,,
5881,Acts Christian Academy,Private Schools,CA,"ALAMEDA, CA",,,164,139318,ACTS CHRISTIAN ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,U,3,,,8,,,,,,,,,,,,
18742,Stratford School-Fremont,Private Schools,CA,"ALAMEDA, CA",,,300,149705,STRATFORD SCHOOL-FREMONT,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,5,,,8,,,,,,,,,,,,
23668,Challenger School-Ardenwood,Private Schools,CA,"ALAMEDA, CA",,,1000,149771,CHALLENGER SCHOOL-ARDENWOOD,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,5,,,8,,,,,,,,,,,,
30431,American International Montessori School,Private Schools,CA,"ALAMEDA, CA",,,130,,,,,,,,,,,,,,,,0,PK,8,1,1,1,1,0,U,4,,,8,,,,,,,,,,,,
39526,Alameda Christian School,Private Schools,CA,"ALAMEDA, CA",,,49,144749,ALAMEDA CHRISTIAN SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,5,,,8,,,,,,,,,,,,
63029,Ecole Bilingue De Berkeley,Private Schools,CA,"ALAMEDA, CA",,,496,,,,,,,,,,,,,,,,0,PK,8,1,1,1,1,0,U,5,,,8,,,,,,,,,,,,
63030,Our Savior Lutheran School,Private Schools,CA,"ALAMEDA, CA",,,165,152270,OUR SAVIOR LUTHERAN SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,7,,,8,,,,,,,,,,,,
63286,Valley Montessori School,Private Schools,CA,"ALAMEDA, CA",,,400,136669,VALLEY MONTESSORI SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,7,,,8,,,,,,,,,,,,
65631,Kimber Hills Academy,Private Schools,CA,"ALAMEDA, CA",,,350,,,,,,,,,,,,,,,,0,PK,8,1,1,1,1,0,S,5,,,8,,,,,,,,,,,,
67489,Montessori Family School,Private Schools,CA,"ALAMEDA, CA",,,130,144610,MONTESSORI FAMILY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,U,6,,,8,,,,,,,,,,,,
78242,Livermore Valley Charter School,State Operated Schools,CA,"ALAMEDA, CA",19817,California Dept Of Education,1109,161227,Livermore Valley Charter School,3,0,0,3/10/15 11:08,TRUE,166967,7/15/16 0:00,Livermore Valley Charter School,Expired,FALSE,Intro Package,7,FALSE,0,PK,8,1,1,1,1,0,S,7,5,8,8,8,,,,,,,,,7,,
80435,St Philip Lutheran School,Private Schools,CA,"ALAMEDA, CA",,,190,152754,ST PHILIP LUTHERAN SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,5,,,8,,,,,,,,,,,,
85073,Peace Terrace Academy,Private Schools,CA,"ALAMEDA, CA",,,70,148679,PEACE TERRACE ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,5,,,8,,,,,,,,,,,,
89306,St Edward School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,250,19158,ST EDWARD SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,5,5,6,8,3,,,,,,,,,7,,
89663,Our Lady Of Grace Cath School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,240,,,,,,,,,,,,,,,,0,PK,8,1,1,1,1,0,S,6,5,6,8,3,,,,,,,,,7,,
89667,St Leander School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,310,66923,ST LEANDER SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,U,6,5,6,8,3,,,,,,,,,7,,
89668,St Clement School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,285,66924,ST CLEMENT SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,U,3,5,6,8,3,,,,,,,,,7,,
89671,St Joachim School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,300,23440,ST JOACHIM SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,6,5,6,8,3,,,,,,,,,7,,
89673,St Leo The Great School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,225,66928,ST LEO THE GREAT SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,6,5,6,8,3,,,,,,,,,7,,
89675,St Joseph School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,279,19300,ST JOSEPH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,6,5,6,8,3,,,,,,,,,7,,
89687,St Bede School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,250,23437,ST BEDE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,U,6,5,6,8,3,,,,,,,,,7,,
89690,St Michael School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,210,66930,ST MICHAEL SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,7,5,6,8,3,,,,,,,,,7,,
89906,Our Lady Of Guadalupe School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,250,19168,OUR LADY OF GUADALUPE SCHOOL,177,24,1,12/15/15 15:43,TRUE,183161,7/22/19 0:00,OUR LADY OF GUADALUPE SCHOOL,On Hold,FALSE,Site License,,FALSE,0,PK,8,1,1,1,1,0,S,6,5,6,8,3,,,,,,,,,7,,
90695,St Raymond School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,293,94247,ST RAYMOND SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,6,5,6,8,3,,,,,,,,,7,,
90917,Prince Of Peace Lutheran School,Private Schools,CA,"ALAMEDA, CA",,,450,127863,PRINCE OF PEACE LUTHERAN SCH,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,6,,,8,,,,,,,,,,,,
91441,Calvary Lutheran School,Private Schools,CA,"ALAMEDA, CA",,,102,127862,CALVARY LUTHERAN SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,6,,,8,,,,,,,,,,,,
93836,Kipp Bridge Charter School,Public Schools,CA,"ALAMEDA, CA",139322,KIPP Bay Area PCS,317,61724,KIPP BRIDGE CHARTER SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,U,5,4,,8,,-2,-1,-1,-2,-1,-1,,,,,
94219,Principled Academy,Private Schools,CA,"ALAMEDA, CA",,,130,148098,PRINCIPLED ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,U,5,,,8,,,,,,,,,,,,
96735,New Horizons School,Private Schools,CA,"ALAMEDA, CA",,,100,139171,NEW HORIZONS SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,S,5,,,8,,,,,,,,,,,,
96758,Northern Light School,Private Schools,CA,"ALAMEDA, CA",,,140,145791,NORTHERN LIGHT SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,U,5,,,8,,,,,,,,,,,,
12416,Masjid Al Islam Community School,Private Schools,CA,"ALAMEDA, CA",,,76,147126,MASJID AL ISLAM COMMUNITY SCH,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,U,5,,,8,,,,,,,,,,,,
19212,Aspire Eres Academy,Public Schools,CA,"ALAMEDA, CA",83611,Oakland Unified School District,216,127061,ASPIRE ERES ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,U,3,4,,8,,-1,-2,-2,-2,1,-1,,,,,
21447,Anna Yates Elementary School,Public Schools,CA,"ALAMEDA, CA",71246,Emery Unified School District,508,19237,ANNA YATES ELEMENTARY SCHOOL,12,3,0,9/19/13 18:15,TRUE,96502,1/16/19 0:00,Emery Unified School District,On Hold,FALSE,Intro Package,10,FALSE,0,K,8,0,1,1,1,0,U,5,6,,8,,-2,-1,-2,-1,-2,-1,,,,,
24650,Coastline Christian School,Private Schools,CA,"ALAMEDA, CA",,,350,149789,COASTLINE CHRISTIAN SCHOOL,49,29,7,8/31/17 12:39,TRUE,314668,6/30/20 0:00,COASTLINE CHRISTIAN SCHOOLS,Enrolled,FALSE,Site License,,FALSE,1,K,8,0,1,1,1,0,S,6,,,8,,,,,,,,,,,9.8,6
25888,American Indian Public Cs Ii,Public Schools,CA,"ALAMEDA, CA",83611,Oakland Unified School District,644,82371,AMERICAN INDIAN PUBLIC-CS II,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,U,5,4,,8,,1,1,2,1,1,1,,,,,
26750,Urban Montessori Charter School,County Operated Schools,CA,"ALAMEDA, CA",106578,Alameda County Office Of Education,200,,,,,,,,,,,,,,,,0,K,8,0,1,1,1,0,U,7,5,,8,,1,-1,1,1,1,,,,,,
27116,Northstar School,Private Schools,CA,"ALAMEDA, CA",,,110,,,,,,,,,,,,,,,,0,K,8,0,1,1,1,0,S,6,,,8,,,,,,,,,,,,
28080,Knowledge Enlightens You Acad,Public Schools,CA,"ALAMEDA, CA",71247,Hayward Unified School District,559,,,,,,,,,,,,,,,,0,K,8,0,1,1,1,0,S,3,3,5,8,4,-2,-1,-2,-2,-2,-1,,,3,,
35866,Basis Independent Fremont,Private Schools,CA,"ALAMEDA, CA",,,401,,,,,,,,,,,,,,,,0,K,8,0,1,1,1,0,S,6,,,8,,,,,,,,,,,,
37014,Bay Farm Elementary School,Public Schools,CA,"ALAMEDA, CA",20362,Alameda Unified School District,637,96094,BAY FARM ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,S,5,4,5,8,4,2,2,2,2,2,2,,,6,,
39525,Bayside Sda Christian School,Private Schools,CA,"ALAMEDA, CA",,,35,130262,BAYSIDE SDA CHRISTIAN SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,U,5,,,8,,,,,,,,,,,,
39715,Academy School,Private Schools,CA,"ALAMEDA, CA",,,88,144747,ACADEMY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,U,6,,,8,,,,,,,,,,,,
40443,Mission Hills Sda School,Private Schools,CA,"ALAMEDA, CA",,,15,130260,MISSION HILLS SDA SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,S,7,,,8,,,,,,,,,,,,
45315,Park Day School,Private Schools,CA,"ALAMEDA, CA",,,270,132916,PARK DAY SCHOOL,,,,6/14/19 13:15,TRUE,350540,6/30/20 0:00,Park Day School,Enrolled,FALSE,Site License,,FALSE,1,K,8,0,1,1,1,0,U,6,,,8,,,,,,,,,,,8,6
49669,Redwood Day School,Private Schools,CA,"ALAMEDA, CA",,,370,135442,REDWOOD DAY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,U,6,,,8,,,,,,,,,,,2,2
49670,Black Pine Circle School,Private Schools,CA,"ALAMEDA, CA",,,220,151654,BLACK PINE CIRCLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,U,3,,,8,,,,,,,,,,,,
70055,Oakland Hebrew Day School,Private Schools,CA,"ALAMEDA, CA",,,170,138118,OAKLAND HEBREW DAY SCHOOL,31,14,2,8/17/18 12:18,TRUE,332773,6/30/20 0:00,OAKLAND HEBREW DAY SCHOOL,Enrolled,FALSE,Site License,,FALSE,1,K,8,0,1,1,1,0,U,7,,,8,,,,,,,,,,,6.9,5
71188,Academy Of Alameda,Public Schools,CA,"ALAMEDA, CA",20362,Alameda Unified School District,511,19231,ACADEMY OF ALAMEDA,46,8,4,10/5/16 21:53,TRUE,250787,12/31/19 0:00,ACADEMY OF ALAMEDA,Enrolled,FALSE,Site License,,FALSE,1,K,8,0,1,1,1,0,S,4,4,5,8,4,,,,,,,,,6,,
74051,Faith Ringgolds Arts And Science School,Public Schools,CA,"ALAMEDA, CA",71247,Hayward Unified School District,135,59744,FAITH RINGGOLDS ARTS & SCI SCH,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,S,3,3,5,8,4,-2,-1,-1,-2,-2,-1,,,3,,
78687,Aspire Berkley Maynard Academy,Public Schools,CA,"ALAMEDA, CA",83611,Oakland Unified School District,519,80388,BERKLEY MAYNARD ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,U,4,4,,8,,1,1,1,1,-1,-1,,,,,
78730,Sankofa Academy,Public Schools,CA,"ALAMEDA, CA",29497,Oakland Usd Elementary Area 3,317,62657,SANKOFA ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,U,5,3,,8,,-2,-2,-2,,,,,,,,
82508,Melrose Leadership Academy,Public Schools,CA,"ALAMEDA, CA",29496,Oakland Usd Elementary Area 2,505,,,,,,,,,,,,,,,,0,K,8,0,1,1,1,0,U,3,3,,8,,-1,1,1,-2,-1,-2,,,,,
82509,Ascend Elementary School,Public Schools,CA,"ALAMEDA, CA",83611,Oakland Unified School District,461,79177,ASCEND ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,U,2,4,,8,,-2,-1,-1,-1,-1,1,,,,,
84073,Lazear Charter Academy,County Operated Schools,CA,"ALAMEDA, CA",106578,Alameda County Office Of Education,300,,,,,,,,,,,,,,,,0,K,8,0,1,1,1,0,U,3,5,,8,,-1,-2,-1,-1,-1,1,,,,,
84260,Sunol Glen School,Public Schools,CA,"ALAMEDA, CA",90913,Sunol Glen Unified School District,278,23430,SUNOL GLEN SCHOOL,15,3,0,4/18/17 16:52,TRUE,305730,6/30/20 0:00,SUNOL GLEN SCHOOL,Enrolled,FALSE,Site License,,FALSE,1,K,8,0,1,1,1,0,R,6,6,4,8,2,2,2,2,2,2,1,,,1,2.75,3
89623,Fame Public Charter School,County Operated Schools,CA,"ALAMEDA, CA",,,240,154471,FAME PUBLIC CHARTER SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,S,7,,,8,,,,,,,,,,,,
89672,St Lawrence O'Toole School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,200,19167,ST LAWRENCE O'TOOLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,U,5,5,6,8,3,,,,,,,,,7,,
89683,Our Lady Of The Rosary School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,140,66922,OUR LADY OF THE ROSARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,S,7,5,6,8,3,,,,,,,,,7,,
89685,St Philip Neri School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,264,19295,ST PHILIP NERI SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,S,6,5,6,8,3,,,,,,,,,7,,
89688,St Jarlath School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,235,66926,ST JARLATH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,U,6,5,6,8,3,,,,,,,,,7,,
89691,St Joseph Elementary School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,283,19299,ST JOSEPH ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,S,6,5,6,8,3,,,,,,,,,7,,
89862,Assumption School,Catholic Schools,CA,"ALAMEDA, CA",86585,Diocese Of Oakland Ed Office,280,66919,ASSUMPTION SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,,4,5,6,8,3,,,,,,,,,7,,
